序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
8632,新屋,2018/03/06,08:03:00,"1,018.2",15.6,83,北北東,9.8,0,0
8633,新屋,2018/03/06,07:03:00,"1,017.7",15.3,82,北北東,10.5,0,0
8634,新屋,2018/03/06,06:03:00,"1,017",15.1,82,東北,10.8,0,0
8635,新屋,2018/03/06,05:03:00,"1,016.8",14.9,83,北北東,9.5,0,-
8636,新屋,2018/03/06,04:03:00,"1,016.5",14.7,82,北北東,10.5,0,-
8637,新屋,2018/03/06,03:03:00,"1,016.3",14.8,83,北北東,10.6,0,-
8638,新屋,2018/03/06,02:03:00,"1,016.3",14.8,82,北北東,10.2,0,-
8639,新屋,2018/03/06,01:03:00,"1,016.5",14.9,82,北北東,10.5,0,-
8640,新屋,2018/03/06,00:03:00,"1,017.1",17.2,79,北北東,9,0,-
8641,新屋,2018/03/05,23:03:00,"1,016.9",14.9,85,北北東,11.3,0,-
8642,新屋,2018/03/05,22:03:00,"1,016.7",14.7,89,東北,9.6,0,-
8643,新屋,2018/03/05,21:03:00,"1,016.4",14.5,87,北北東,11,0,-
8644,新屋,2018/03/05,20:03:00,"1,015.6",15.1,84,北北東,11.7,0,-
8645,新屋,2018/03/05,19:03:00,"1,014.5",16,84,北北東,10.3,0,0
8646,新屋,2018/03/05,18:03:00,"1,013.1",17.1,87,北北東,10.6,0,0
8647,新屋,2018/03/05,17:03:00,"1,011.6",18.4,88,北北東,9,0,0
8648,新屋,2018/03/05,16:03:00,"1,010.4",23.3,91,東北,2.4,0,0
8649,新屋,2018/03/05,15:03:00,"1,009.3",23.1,91,南南西,2.9,0,0
8650,新屋,2018/03/05,14:03:00,"1,009.5",22.3,94,西,3.6,0,0
8651,新屋,2018/03/05,13:03:00,"1,010.4",20.9,93,西北西,4.5,0,0
8652,新屋,2018/03/05,12:03:00,"1,010.6",22.6,91,西北西,4.6,0,0
8653,新屋,2018/03/05,11:03:00,"1,010.4",25.3,91,西南,8.5,0,0.2
8654,新屋,2018/03/05,10:03:00,"1,010.6",24.1,94,西南,6.9,0,0.1
8655,新屋,2018/03/05,09:03:00,"1,010.7",23.4,97,西南,6.3,0,0
8656,新屋,2018/03/05,08:03:00,"1,010",23.1,96,西南,4.7,0,0
8657,新屋,2018/03/05,07:03:00,"1,009.5",22.2,94,西南,4,0,0
8658,新屋,2018/03/05,06:03:00,"1,009",21.7,93,西南,2.5,0,0
8659,新屋,2018/03/05,05:03:00,"1,008.7",21.3,93,南南西,2,0,-
8660,新屋,2018/03/05,04:03:00,"1,008.3",21.2,92,西南西,1.3,0,-
8661,新屋,2018/03/05,03:03:00,"1,008.6",21.7,92,西,1.3,0,-
8662,新屋,2018/03/05,02:03:00,"1,008.5",22.2,89,西南西,2,0,-
8663,新屋,2018/03/05,01:03:00,"1,009.2",22.9,87,西南西,2.4,0,-
8664,新屋,2018/03/05,00:03:00,"1,016.8",15,83,東北,9.5,0,-
8665,新屋,2018/03/04,23:03:00,"1,008.3",22.9,88,西南西,1.8,0,-
8666,新屋,2018/03/04,22:03:00,"1,007.7",22.5,88,東,1,0,-
8667,新屋,2018/03/04,21:03:00,"1,007.3",23.2,86,東南,3,0,-
8668,新屋,2018/03/04,20:03:00,"1,008.6",23,87,南南東,1.2,0,-
8669,新屋,2018/03/04,19:03:00,"1,008.8",22.9,89,東南,1.9,0,0
8670,新屋,2018/03/04,18:03:00,"1,009.4",22.2,88,南南東,1.9,0,0
8671,新屋,2018/03/04,17:03:00,"1,010.1",23.1,87,西南,3.2,0,0
8672,新屋,2018/03/04,16:03:00,"1,009.9",22.7,89,南南西,3.5,0,0
8673,新屋,2018/03/04,15:03:00,"1,009.8",22.3,87,西,3.1,0,0
8674,新屋,2018/03/04,14:03:00,"1,009",22.6,86,西,1.9,0,0
8675,新屋,2018/03/04,13:03:00,"1,009",23.8,86,西,1.7,0,0.1
8676,新屋,2018/03/04,12:03:00,"1,010.1",24.2,85,西南西,1.4,0,0
8677,新屋,2018/03/04,11:03:00,"1,010.7",24.6,83,西,1.9,0,0.1
8678,新屋,2018/03/04,10:03:00,"1,011",23.6,87,西南西,1.1,0,0
8679,新屋,2018/03/04,09:03:00,"1,010.5",23,92,靜風,0.1,0,0
8680,新屋,2018/03/04,08:03:00,"1,010.6",21.3,99,靜風,0.1,0,0
8681,新屋,2018/03/04,07:03:00,"1,010.4",19.7,95,靜風,0.1,0,0
8682,新屋,2018/03/04,06:03:00,"1,009.9",19.5,92,靜風,0.1,0,0
8683,新屋,2018/03/04,05:03:00,"1,008.5",19.9,92,北,0.4,0,-
8684,新屋,2018/03/04,04:03:00,"1,008.3",20.1,92,東南東,0.3,0,-
8685,新屋,2018/03/04,03:03:00,"1,009",20.2,92,靜風,0.1,0,-
8686,新屋,2018/03/04,02:03:00,"1,009",20.6,91,東北,1.2,0,-
8687,新屋,2018/03/04,01:03:00,"1,009",20.8,89,西北,2.1,0,-
8688,新屋,2018/03/04,00:03:00,"1,009.5",23.1,86,南,3.1,0,-
8689,新屋,2018/03/03,23:03:00,"1,008.8",21.4,88,東南,3.2,0,-
8690,新屋,2018/03/03,22:03:00,"1,009.3",21.3,87,東南,1.7,0,-
8691,新屋,2018/03/03,21:03:00,"1,009.3",21.2,87,南南東,2.4,0,-
8692,新屋,2018/03/03,20:03:00,"1,009.1",21,88,東南,1.3,0,-
8693,新屋,2018/03/03,19:03:00,"1,008.7",20.8,86,東南東,1.5,0,0
8694,新屋,2018/03/03,18:03:00,"1,008.2",20.6,87,北,1.4,0,0
8695,新屋,2018/03/03,17:03:00,"1,007.4",22.1,85,靜風,0.2,0,0.8
8696,新屋,2018/03/03,16:03:00,"1,007.1",21.9,84,西,3,0,0.4
8697,新屋,2018/03/03,15:03:00,"1,006.8",22.8,84,西,5.1,0,1
8698,新屋,2018/03/03,14:03:00,"1,006.7",23.9,79,南南西,5,0,1
8699,新屋,2018/03/03,13:03:00,"1,007.9",22.1,83,西南,3.7,0,0.7
8700,新屋,2018/03/03,12:03:00,"1,009",21.8,83,西南,2.8,0,0.4
8701,新屋,2018/03/03,11:03:00,"1,009.8",19.5,90,南,3.2,0,0.2
8702,新屋,2018/03/03,10:03:00,"1,010.5",17.6,98,西南西,1.2,0,0
8703,新屋,2018/03/03,09:03:00,"1,010.4",17.1,100,西,0.3,0,0
8704,新屋,2018/03/03,08:03:00,"1,010",16.4,93,西北西,1.6,0,0
8705,新屋,2018/03/03,07:03:00,"1,009.5",16.3,91,西北,1.8,0,0
8706,新屋,2018/03/03,06:03:00,"1,009",17.1,91,西北西,3.4,0,0
8707,新屋,2018/03/03,05:03:00,"1,008.2",18,92,西南,0.6,0,-
8708,新屋,2018/03/03,04:03:00,"1,008.1",18,93,靜風,0,0,-
8709,新屋,2018/03/03,03:03:00,"1,008.3",18,91,東北,0.9,0,-
8710,新屋,2018/03/03,02:03:00,"1,008.8",18.1,91,北,1.2,0,-
8711,新屋,2018/03/03,01:03:00,"1,009.1",18.2,90,東南東,1.1,0,-
8712,新屋,2018/03/03,00:03:00,"1,008.8",21.9,88,東北,0.7,0,-
8713,新屋,2018/03/02,23:03:00,"1,009.5",18.1,90,東北,2.3,0,-
8714,新屋,2018/03/02,22:03:00,"1,009.7",17.7,90,北北東,2.2,0,-
8715,新屋,2018/03/02,21:03:00,"1,009.5",17.6,89,北,2.3,0,-
8716,新屋,2018/03/02,20:03:00,"1,008.9",17.6,88,北北東,2.1,0,-
8717,新屋,2018/03/02,19:03:00,"1,008.9",17.7,89,北北東,1.5,0,0
8718,新屋,2018/03/02,18:03:00,"1,009.1",17.9,87,北,1.4,0,0
8719,新屋,2018/03/02,17:03:00,"1,009",18,86,北北東,2,0,0
8720,新屋,2018/03/02,16:03:00,"1,008.8",18.6,86,西北,3,0,0
8721,新屋,2018/03/02,15:03:00,"1,008.7",19.1,85,北北西,2.3,0,0
8722,新屋,2018/03/02,14:03:00,"1,009.2",19.5,85,西北西,3.6,0,0.3
8723,新屋,2018/03/02,13:03:00,"1,010.2",20,84,西北西,3.3,0,0.5
8724,新屋,2018/03/02,12:03:00,"1,011.1",19.8,85,西北,2.2,0,0.2
8725,新屋,2018/03/02,11:03:00,"1,011.9",18.9,87,西北,3.2,0,0.1
8726,新屋,2018/03/02,10:03:00,"1,012",20.9,86,西南,3.9,0,0.4
8727,新屋,2018/03/02,09:03:00,"1,012.1",19.6,87,西南西,4.1,0,0
8728,新屋,2018/03/02,08:03:00,"1,011.1",19.4,90,南南西,3,0,0.4
8729,新屋,2018/03/02,07:03:00,"1,010.8",19.1,92,西南,4.4,0,0
8730,新屋,2018/03/02,06:03:00,"1,010.1",19.2,89,南南西,2.4,0,0
8731,新屋,2018/03/02,05:03:00,"1,009.8",19.6,89,西南,1.6,0,-
8732,新屋,2018/03/02,04:03:00,"1,009.4",19.8,88,南,3.7,0,-
8733,新屋,2018/03/02,03:03:00,"1,009.9",20,88,南,2,0,-
8734,新屋,2018/03/02,02:03:00,"1,009.9",19.9,86,西南,2.3,0,-
8735,新屋,2018/03/02,01:03:00,"1,010",20.1,84,靜風,0.1,0,-
8736,新屋,2018/03/02,00:03:00,"1,009.7",18.2,92,東北,0.7,0,-
8737,新屋,2018/03/01,23:03:00,"1,010.2",20.2,84,東南,1.8,0,-
8738,新屋,2018/03/01,22:03:00,"1,010.1",20.7,80,東,0.9,0,-
8739,新屋,2018/03/01,21:03:00,"1,009.9",21.3,77,東,2.6,0,-
8740,新屋,2018/03/01,20:03:00,"1,009.3",21.3,77,東北東,2.4,0,-
8741,新屋,2018/03/01,19:03:00,"1,008.5",21.4,77,東北,2.4,0,0
8742,新屋,2018/03/01,18:03:00,"1,008",21.7,77,北北東,3.2,0,0.6
8743,新屋,2018/03/01,17:03:00,"1,007.8",22.9,75,北北東,4.1,0,1
8744,新屋,2018/03/01,16:03:00,"1,007.5",24.2,72,北北東,4.3,0,1
8745,新屋,2018/03/01,15:03:00,"1,007.6",24,75,北北東,5,0,1
8746,新屋,2018/03/01,14:03:00,"1,008.1",23.6,75,北北東,5.9,0,1
8747,新屋,2018/03/01,13:03:00,"1,009.2",24.2,75,北北東,5.6,0,1
8748,新屋,2018/03/01,12:03:00,"1,010.4",25.3,70,北北東,5.6,0,1
8749,新屋,2018/03/01,11:03:00,"1,011.5",23.9,76,北北東,5.7,0,1
8750,新屋,2018/03/01,10:03:00,"1,012.3",22.3,79,北北東,5.5,0,1
8751,新屋,2018/03/01,09:03:00,"1,012.2",21.2,83,東北,2,0,0.8
8752,新屋,2018/03/01,08:03:00,"1,012",16.4,96,東北,2.9,0,0
8753,新屋,2018/03/01,07:03:00,"1,011.2",16.2,94,北北東,4.1,0,0
8754,新屋,2018/03/01,06:03:00,"1,010.4",15.1,93,東北,2.6,0,0
8755,新屋,2018/03/01,05:03:00,"1,010.2",14.2,93,東北東,2.3,0,-
8756,新屋,2018/03/01,04:03:00,"1,010",14.2,94,東北,0.7,0,-
8757,新屋,2018/03/01,03:03:00,"1,010.1",15.4,90,東北,0.5,0,-
8758,新屋,2018/03/01,02:03:00,"1,010.5",15.4,90,東北東,1.6,0,-
8759,新屋,2018/03/01,01:03:00,"1,010.7",15.6,90,東,1.3,0,-
8760,新屋,2018/03/01,00:03:00,"1,010",20.6,82,南南東,2.7,0,-
8761,新屋,2018/02/28,23:02:00,"1,011.2",15.8,90,東北東,1.3,0,-
8762,新屋,2018/02/28,22:02:00,"1,011.3",16.7,90,南南東,1.9,0,-
8763,新屋,2018/02/28,21:02:00,"1,011.2",17,89,南,1.2,0,-
8764,新屋,2018/02/28,20:02:00,"1,011.2",17.4,89,西,0.4,0,-
8765,新屋,2018/02/28,19:02:00,"1,010.3",18.9,86,南南東,1.6,0,0
8766,新屋,2018/02/28,18:02:00,"1,010.2",19.6,84,南,3.3,0,0.6
8767,新屋,2018/02/28,17:02:00,"1,010",20.5,86,南,4.3,0,0.6
8768,新屋,2018/02/28,16:02:00,"1,010.1",19.4,88,南南西,5,0,0
8769,新屋,2018/02/28,15:02:00,"1,010",18.7,93,西南,2.9,2,0
8770,新屋,2018/02/28,14:02:00,"1,010.6",17.9,86,西南西,4.7,3,0
8771,新屋,2018/02/28,13:02:00,"1,010.7",19.1,88,西,4,0,0
8772,新屋,2018/02/28,12:02:00,"1,010.6",19.3,85,南南西,4.5,0,0
8773,新屋,2018/02/28,11:02:00,"1,010.6",19.1,87,南南西,3.5,0,0
8774,新屋,2018/02/28,10:02:00,"1,010.7",18.3,85,南,4,0,0
8775,新屋,2018/02/28,09:02:00,"1,010.6",17.9,80,南,4.4,1,0
8776,新屋,2018/02/28,08:02:00,"1,010.5",18.1,84,南南西,4.6,0,0
8777,新屋,2018/02/28,07:02:00,"1,010.3",16.6,92,南,1.8,0,0
8778,新屋,2018/02/28,06:02:00,"1,010.5",16.1,91,南,2.7,0,0
8779,新屋,2018/02/28,05:02:00,"1,010.7",16,91,南,1.6,0,-
8780,新屋,2018/02/28,04:02:00,"1,010.3",16,90,南南東,3.4,0,-
8781,新屋,2018/02/28,03:02:00,"1,011.2",16.4,91,南南東,2.4,0,-
8782,新屋,2018/02/28,02:02:00,"1,012.1",16.4,92,東南,1.4,0,-
8783,新屋,2018/02/28,01:02:00,"1,012.4",16.1,92,南,0.5,0,-
8784,新屋,2018/02/28,00:02:00,"1,011",16.2,91,東,1.4,0,-
8785,新屋,2018/02/27,23:02:00,"1,013.7",16.1,88,北,1,0,-
8786,新屋,2018/02/27,22:02:00,"1,013.5",16.2,87,北,1,0,-
8787,新屋,2018/02/27,21:02:00,"1,013.8",16.5,87,東北,1.2,0,-
8788,新屋,2018/02/27,20:02:00,"1,014.1",16.4,87,北,1.4,0,-
8789,新屋,2018/02/27,19:02:00,"1,013.6",16.5,86,東北,1.5,0,0
8790,新屋,2018/02/27,18:02:00,"1,013.9",16.5,85,北,1.8,0,0
8791,新屋,2018/02/27,17:02:00,"1,014",16.8,84,北,2.9,0,0
8792,新屋,2018/02/27,16:02:00,"1,013.8",17.3,83,北北西,3,0,0
8793,新屋,2018/02/27,15:02:00,"1,013.4",18.4,80,西北,3.9,0,0.4
8794,新屋,2018/02/27,14:02:00,"1,013.9",19.8,79,西北,4.2,0,0.9
8795,新屋,2018/02/27,13:02:00,"1,014.8",20.2,78,西北,4.3,0,1
8796,新屋,2018/02/27,12:02:00,"1,015.4",20.6,74,西北西,4.5,0,0.4
8797,新屋,2018/02/27,11:02:00,"1,016",21.2,70,南南西,3.9,0,1
8798,新屋,2018/02/27,10:02:00,"1,016.3",21.2,72,西南,2.8,0,0.8
8799,新屋,2018/02/27,09:02:00,"1,016.4",19.4,77,西南西,1,0,0.1
8800,新屋,2018/02/27,08:02:00,"1,016.2",17,84,南南西,0.3,0,0
8801,新屋,2018/02/27,07:02:00,"1,016",16.2,83,南南西,1.1,0,0
8802,新屋,2018/02/27,06:02:00,"1,015.5",16,85,西南,0.7,0,0
8803,新屋,2018/02/27,05:02:00,"1,014.6",16,83,西,1.2,0,-
8804,新屋,2018/02/27,04:02:00,"1,014.4",16,80,南南西,1.2,0,-
8805,新屋,2018/02/27,03:02:00,"1,014.6",15.8,81,靜風,0,0,-
8806,新屋,2018/02/27,02:02:00,"1,014.9",15.5,78,南南東,0.2,0,-
8807,新屋,2018/02/27,01:02:00,"1,015.6",15.7,76,東北東,3.1,0,-
8808,新屋,2018/02/27,00:02:00,"1,013",15.8,88,靜風,0.1,0,-
8809,新屋,2018/02/26,23:02:00,"1,016.6",17,70,東北東,6.9,0,-
8810,新屋,2018/02/26,22:02:00,"1,016.6",16.8,70,東北東,7,0,-
8811,新屋,2018/02/26,21:02:00,"1,016.8",16.7,70,東北,8.2,0,-
8812,新屋,2018/02/26,20:02:00,"1,016.8",16.4,70,東北,7.6,0,-
8813,新屋,2018/02/26,19:02:00,"1,016.5",16.4,69,東北,9,0,0
8814,新屋,2018/02/26,18:02:00,"1,016.1",16.4,71,東北,7,0,0.4
8815,新屋,2018/02/26,17:02:00,"1,016.1",17.1,71,東北,9,0,1
8816,新屋,2018/02/26,16:02:00,"1,015.7",18,69,東北,9.5,0,1
8817,新屋,2018/02/26,15:02:00,"1,016",18,69,東北,9.8,0,0.9
8818,新屋,2018/02/26,14:02:00,"1,016.6",18.3,69,東北,10.9,0,0.7
8819,新屋,2018/02/26,13:02:00,"1,017.1",18.5,68,東北,11.8,0,0.5
8820,新屋,2018/02/26,12:02:00,"1,017.8",18.3,71,東北,10.3,0,0.4
8821,新屋,2018/02/26,11:02:00,"1,018.8",19,71,東北,9.3,0,0.3
8822,新屋,2018/02/26,10:02:00,"1,019.3",17.1,72,東北,7.8,0,0
8823,新屋,2018/02/26,09:02:00,"1,019.4",16.5,76,北北東,9,0,0
8824,新屋,2018/02/26,08:02:00,"1,019",14.9,86,東北,10,0,0
8825,新屋,2018/02/26,07:02:00,"1,018.5",14.6,86,東北,8,0,0
8826,新屋,2018/02/26,06:02:00,"1,018.1",14.2,87,東北,7.8,0,0
8827,新屋,2018/02/26,05:02:00,"1,017.7",14.1,86,東北東,8.2,0,-
8828,新屋,2018/02/26,04:02:00,"1,017.9",14.1,86,東北,7.5,0,-
8829,新屋,2018/02/26,03:02:00,"1,018.2",14.1,85,東北,7.5,0,-
8830,新屋,2018/02/26,02:02:00,"1,018.7",14.2,85,東北,9,0,-
8831,新屋,2018/02/26,01:02:00,"1,018.8",14.1,86,東北,8.5,0,-
8832,新屋,2018/02/26,00:02:00,"1,016.2",16.6,72,東北東,3.5,0,-
8833,新屋,2018/02/25,23:02:00,"1,019.8",14.2,86,東北,8.5,0,-
8834,新屋,2018/02/25,22:02:00,"1,019.6",13.8,85,東北,7.8,0,-
8835,新屋,2018/02/25,21:02:00,"1,019.2",14,88,東北,9.2,1,-
8836,新屋,2018/02/25,20:02:00,"1,018.7",14.1,87,北北東,8.1,0,-
8837,新屋,2018/02/25,19:02:00,"1,018.3",14.3,86,北北東,8.1,0,0
8838,新屋,2018/02/25,18:02:00,"1,017.8",13.9,88,東北,6.8,0,0
8839,新屋,2018/02/25,17:02:00,"1,017.5",13.9,89,北北東,8.9,0,0
8840,新屋,2018/02/25,16:02:00,"1,017.5",14.3,87,北北東,6.3,1,0
8841,新屋,2018/02/25,15:02:00,"1,016.7",14.3,88,東北,7,0,0
8842,新屋,2018/02/25,14:02:00,"1,016.7",14.6,86,北北東,6.1,0,0
8843,新屋,2018/02/25,13:02:00,"1,016.8",15,87,東北,5.8,0,0
8844,新屋,2018/02/25,12:02:00,"1,017.3",15.1,86,東北,5.9,0,0
8845,新屋,2018/02/25,11:02:00,"1,017.9",14.7,89,東北,5.9,0,0
8846,新屋,2018/02/25,10:02:00,"1,018.4",14.9,88,東北,6.2,0,0
8847,新屋,2018/02/25,09:02:00,"1,018.2",15.4,90,東北,5.1,0,0
8848,新屋,2018/02/25,08:02:00,"1,017.2",15,93,北北東,4.2,0,0
8849,新屋,2018/02/25,07:02:00,"1,016.8",14.8,87,北北東,4.2,1,0
8850,新屋,2018/02/25,06:02:00,"1,015.9",15,90,北北東,3.9,0,0
8851,新屋,2018/02/25,05:02:00,"1,015.7",14.9,91,東北東,3,0,-
8852,新屋,2018/02/25,04:02:00,"1,015.5",14.8,91,東北,3.2,0,-
8853,新屋,2018/02/25,03:02:00,"1,015.2",14.7,92,東北,1.8,0,-
8854,新屋,2018/02/25,02:02:00,"1,015.6",14.6,91,東北東,2.2,0,-
8855,新屋,2018/02/25,01:02:00,"1,016.1",14.7,91,東北東,2.1,0,-
8856,新屋,2018/02/25,00:02:00,"1,019.5",14.2,85,東北,8.2,0,-
8857,新屋,2018/02/24,23:02:00,"1,016.7",14.7,90,東北東,2.8,0,-
8858,新屋,2018/02/24,22:02:00,"1,016.9",14.7,90,東北,2.5,0,-
8859,新屋,2018/02/24,21:02:00,"1,017.1",14.7,90,東北,3.5,0,-
8860,新屋,2018/02/24,20:02:00,"1,016.7",14.7,89,東北,2.9,0,-
8861,新屋,2018/02/24,19:02:00,"1,016.2",14.8,88,北北東,2.2,0,0
8862,新屋,2018/02/24,18:02:00,"1,015.9",15.3,87,北北東,3.2,0,0
8863,新屋,2018/02/24,17:02:00,"1,015.8",16.5,84,東北,2.8,0,0
8864,新屋,2018/02/24,16:02:00,"1,016.3",16.5,84,北北東,2.3,0,0
8865,新屋,2018/02/24,15:02:00,"1,016.6",16,85,北,3,0,0
8866,新屋,2018/02/24,14:02:00,"1,016.2",16.4,83,北,2.2,0,0
8867,新屋,2018/02/24,13:02:00,"1,017.1",15.3,85,北北東,3,0,0
8868,新屋,2018/02/24,12:02:00,"1,017.8",14.9,85,東,3,0,0
8869,新屋,2018/02/24,11:02:00,"1,019.4",14.8,86,北北東,4.2,0,0
8870,新屋,2018/02/24,10:02:00,"1,020.3",14.6,86,北北東,5.8,0,0
8871,新屋,2018/02/24,09:02:00,"1,020",15.4,87,北,6,0,0
8872,新屋,2018/02/24,08:02:00,"1,018.4",16.5,88,北,4.2,0,0
8873,新屋,2018/02/24,07:02:00,"1,016.9",16,90,北,2.4,0,0
8874,新屋,2018/02/24,06:02:00,"1,016.3",15.4,89,東北東,1.4,0,0
8875,新屋,2018/02/24,05:02:00,"1,015.9",15.3,88,北,2.7,0,-
8876,新屋,2018/02/24,04:02:00,"1,016.5",15.5,88,北,4.4,0,-
8877,新屋,2018/02/24,03:02:00,"1,016.5",15.5,89,靜風,0,0,-
8878,新屋,2018/02/24,02:02:00,"1,016.9",15.5,88,靜風,0,0,-
8879,新屋,2018/02/24,01:02:00,"1,016.9",15.4,87,靜風,0,0,-
8880,新屋,2018/02/24,00:02:00,"1,016.2",14.6,91,東北東,2.2,0,-
8881,新屋,2018/02/23,23:02:00,"1,017.2",16.3,82,北北東,1.9,0,-
8882,新屋,2018/02/23,22:02:00,"1,017.3",17,77,北北東,3.3,0,-
8883,新屋,2018/02/23,21:02:00,"1,017.6",17.1,75,北北東,4.5,0,-
8884,新屋,2018/02/23,20:02:00,"1,017.3",16.7,73,東北,4.2,0,-
8885,新屋,2018/02/23,19:02:00,"1,016.8",16.6,73,北北東,5.2,0,0
8886,新屋,2018/02/23,18:02:00,"1,016.4",16.8,71,北北東,5.2,0,0
8887,新屋,2018/02/23,17:02:00,"1,015.9",17.4,71,北北東,6.1,0,0.1
8888,新屋,2018/02/23,16:02:00,"1,015.6",17.8,71,北,7.3,0,0.2
8889,新屋,2018/02/23,15:02:00,"1,015.8",18.4,70,北北東,6.7,0,0.6
8890,新屋,2018/02/23,14:02:00,"1,015.9",18.4,69,北北東,7.6,0,0.9
8891,新屋,2018/02/23,13:02:00,"1,016.6",18,69,北,10.8,0,0.9
8892,新屋,2018/02/23,12:02:00,"1,017.3",17.7,71,北,11.3,0,0.7
8893,新屋,2018/02/23,11:02:00,"1,018.1",17.2,73,北北東,10.1,0,0.3
8894,新屋,2018/02/23,10:02:00,"1,018.9",16.5,74,北,9.7,0,0.1
8895,新屋,2018/02/23,09:02:00,"1,018.8",16,74,北北東,10,0,0.2
8896,新屋,2018/02/23,08:02:00,"1,018.6",15.3,77,北北東,10,0,0
8897,新屋,2018/02/23,07:02:00,"1,018.4",14.8,80,北北東,8.2,0,0
8898,新屋,2018/02/23,06:02:00,"1,017.7",14.3,81,北北東,7,0,0
8899,新屋,2018/02/23,05:02:00,"1,018",13.4,84,北北東,8.6,0,-
8900,新屋,2018/02/23,04:02:00,"1,017.9",13.3,83,北北東,8.4,0,-
8901,新屋,2018/02/23,03:02:00,"1,018.2",13.2,83,北北東,9,0,-
8902,新屋,2018/02/23,02:02:00,"1,017.3",13.3,80,北北東,8.3,0,-
8903,新屋,2018/02/23,01:02:00,"1,018.1",13.5,81,北北東,9.4,0,-
8904,新屋,2018/02/23,00:02:00,"1,017.2",16.1,82,靜風,0,0,-
8905,新屋,2018/02/22,23:02:00,"1,018.2",13.3,85,北北東,8.2,0,-
8906,新屋,2018/02/22,22:02:00,"1,018.4",13.5,82,北北東,7.8,0,-
8907,新屋,2018/02/22,21:02:00,"1,018.1",13.2,89,東北,7.5,0,-
8908,新屋,2018/02/22,20:02:00,"1,017.9",12.6,88,北北東,8.9,0,-
8909,新屋,2018/02/22,19:02:00,"1,018.1",12,88,北北東,7.1,1,0
8910,新屋,2018/02/22,18:02:00,"1,018.4",11.5,88,北北東,7.5,1,0
8911,新屋,2018/02/22,17:02:00,"1,017.1",11.7,88,北北東,9,2,0
8912,新屋,2018/02/22,16:02:00,"1,017.3",12,89,北北東,8.2,3,0
8913,新屋,2018/02/22,15:02:00,"1,016.2",11.9,90,北北東,9.5,7,0
8914,新屋,2018/02/22,14:02:00,"1,015.5",12.3,88,北北東,9.2,4,0
8915,新屋,2018/02/22,13:02:00,"1,015.5",12.9,85,北北東,10.1,7,0
8916,新屋,2018/02/22,12:02:00,"1,015",14.4,87,北北東,9.2,0,0
8917,新屋,2018/02/22,11:02:00,"1,016",13.8,87,東北,8.9,0,0
8918,新屋,2018/02/22,10:02:00,"1,016.5",13.7,85,東北,10.5,0,0
8919,新屋,2018/02/22,09:02:00,"1,016.9",14.1,82,東北,10.2,0,0
8920,新屋,2018/02/22,08:02:00,"1,016.2",14.2,81,東北,9.9,0,0
8921,新屋,2018/02/22,07:02:00,"1,015.7",13.4,83,東北,9.8,0,0
8922,新屋,2018/02/22,06:02:00,"1,016.3",13.2,85,北北東,10.2,0,0
8923,新屋,2018/02/22,05:02:00,"1,015.8",13.3,85,北北東,9,0,-
8924,新屋,2018/02/22,04:02:00,"1,015.7",13.5,83,北北東,10,0,-
8925,新屋,2018/02/22,03:02:00,"1,015.6",13.6,86,東北,10.2,0,-
8926,新屋,2018/02/22,02:02:00,"1,015.4",13.4,85,東北,8.5,3,-
8927,新屋,2018/02/22,01:02:00,"1,015.3",14,87,東北,10.5,0,-
8928,新屋,2018/02/22,00:02:00,"1,018.6",13.7,77,東北,7.1,0,-
8929,新屋,2018/02/21,23:02:00,"1,015.1",13.9,85,東北,8.7,0,-
8930,新屋,2018/02/21,22:02:00,"1,014.9",14.1,86,東北,10.4,0,-
8931,新屋,2018/02/21,21:02:00,"1,014.6",14.4,85,東北,10.3,0,-
8932,新屋,2018/02/21,20:02:00,"1,014.5",14.8,85,東北,9.4,0,-
8933,新屋,2018/02/21,19:02:00,"1,014",15,85,東北,8.8,0,0
8934,新屋,2018/02/21,18:02:00,"1,013.3",14.8,84,東北,8.7,0,0
8935,新屋,2018/02/21,17:02:00,"1,012.9",14.9,84,東北,10.2,0,0
8936,新屋,2018/02/21,16:02:00,"1,012.5",14.8,86,東北,9.2,0,0
8937,新屋,2018/02/21,15:02:00,"1,012.8",14.6,86,東北,8.9,0,0
8938,新屋,2018/02/21,14:02:00,"1,013.4",14.3,88,東北,9.9,0,0
8939,新屋,2018/02/21,13:02:00,"1,014.5",14.1,88,北北東,9.5,0,0
8940,新屋,2018/02/21,12:02:00,"1,015.6",14.5,87,北北東,7.7,0,0
8941,新屋,2018/02/21,11:02:00,"1,016",14.7,89,東北,9.8,0,0
8942,新屋,2018/02/21,10:02:00,"1,016.1",14.7,92,東北,7.6,0,0
8943,新屋,2018/02/21,09:02:00,"1,015.7",14.9,94,東北,7.3,0,0
8944,新屋,2018/02/21,08:02:00,"1,015.1",14.7,96,北北東,7.2,0,0
8945,新屋,2018/02/21,07:02:00,"1,014.2",14.4,91,東北,6.6,0,0
8946,新屋,2018/02/21,06:02:00,"1,014.3",13.7,92,東北,6.2,0,0
8947,新屋,2018/02/21,05:02:00,"1,014",13.1,93,東北,7.1,0,-
8948,新屋,2018/02/21,04:02:00,"1,014.2",13.6,91,東北,5.9,0,-
8949,新屋,2018/02/21,03:02:00,"1,014",13.9,91,東北,5.3,0,-
