序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
6861,高雄,2018/05/19,03:05:00,"1,007.2",27.3,77,,0.7,0,-
6862,高雄,2018/05/19,02:05:00,"1,007.4",27.6,76,,0.6,0,-
6863,高雄,2018/05/19,01:05:00,"1,007.7",27.7,75,,1,0,-
6864,高雄,2018/05/19,00:05:00,"1,008.6",28.6,73,,1,0,-
6865,高雄,2018/05/18,23:05:00,"1,008.6",28,73,,0.9,0,-
6866,高雄,2018/05/18,22:05:00,"1,008.5",28.2,73,,2.2,0,-
6867,高雄,2018/05/18,21:05:00,"1,007.4",28.7,70,,1.1,0,-
6868,高雄,2018/05/18,20:05:00,"1,007",28.7,70,,2.3,0,-
6869,高雄,2018/05/18,19:05:00,"1,006.7",29,71,,2.3,0,0.2
6870,高雄,2018/05/18,18:05:00,"1,006.8",29.4,71,,3.5,0,1
6871,高雄,2018/05/18,17:05:00,"1,006.6",29.9,69,,3.6,0,1
6872,高雄,2018/05/18,16:05:00,"1,006.6",31.2,68,,4.1,0,1
6873,高雄,2018/05/18,15:05:00,"1,007.1",31.8,67,,3.5,0,1
6874,高雄,2018/05/18,14:05:00,"1,007.8",31.5,69,,4,0,1
6875,高雄,2018/05/18,13:05:00,"1,008.2",31.8,67,,3.3,0,1
6876,高雄,2018/05/18,12:05:00,"1,009",31.6,66,,2.7,0,1
6877,高雄,2018/05/18,11:05:00,"1,009.2",31.6,68,,3,0,1
6878,高雄,2018/05/18,10:05:00,"1,009.7",31,75,,2,0,1
6879,高雄,2018/05/18,09:05:00,"1,009.4",30.4,76,,1.8,0,1
6880,高雄,2018/05/18,08:05:00,"1,009.2",29,77,,1.1,0,0.8
6881,高雄,2018/05/18,07:05:00,"1,008.6",28.2,78,,0.4,0,0.5
6882,高雄,2018/05/18,06:05:00,"1,007.8",27.5,80,,0.3,0,0
6883,高雄,2018/05/18,05:05:00,"1,007.3",27.4,78,,0.3,0,-
6884,高雄,2018/05/18,04:05:00,"1,007.1",27.5,79,,1,0,-
6885,高雄,2018/05/18,03:05:00,"1,006.8",27.4,79,,0.7,0,-
6886,高雄,2018/05/18,02:05:00,"1,007.1",27.4,78,,0.3,0,-
6887,高雄,2018/05/18,01:05:00,"1,007.9",27.6,77,,0.3,0,-
6888,高雄,2018/05/18,00:05:00,"1,008.1",27.9,75,,1.2,0,-
6889,高雄,2018/05/17,23:05:00,"1,008.8",28,77,,0.3,0,-
6890,高雄,2018/05/17,22:05:00,"1,009",28.1,77,,0.6,0,-
6891,高雄,2018/05/17,21:05:00,"1,008.8",28.2,77,,1.1,0,-
6892,高雄,2018/05/17,20:05:00,"1,008.2",28.5,76,,1.3,0,-
6893,高雄,2018/05/17,19:05:00,"1,007.8",28.8,75,,1.8,0,0.3
6894,高雄,2018/05/17,18:05:00,"1,007.5",29.4,76,,2.4,0,0.9
6895,高雄,2018/05/17,17:05:00,"1,007.2",30.4,76,,4.1,0,1
6896,高雄,2018/05/17,16:05:00,"1,007.4",30.7,76,,3.8,0,0.9
6897,高雄,2018/05/17,15:05:00,"1,007.9",31.5,75,,3.8,0,1
6898,高雄,2018/05/17,14:05:00,"1,008.3",32,72,,3.8,0,1
6899,高雄,2018/05/17,13:05:00,"1,008.7",31.8,72,,3.6,0,1
6900,高雄,2018/05/17,12:05:00,"1,009.3",31.8,72,,1.5,0,1
6901,高雄,2018/05/17,11:05:00,"1,009.7",31,75,,2.3,0,1
6902,高雄,2018/05/17,10:05:00,"1,010",31.1,74,,3.3,0,0.9
6903,高雄,2018/05/17,09:05:00,"1,010.2",30.2,75,,1.8,0,0.8
6904,高雄,2018/05/17,08:05:00,"1,009.8",30.1,76,,2,0,0.9
6905,高雄,2018/05/17,07:05:00,"1,009",28.4,78,,2.5,0,0
6906,高雄,2018/05/17,06:05:00,"1,008.4",28.2,79,,2.7,0,0
6907,高雄,2018/05/17,05:05:00,"1,008.1",28.1,79,,2.2,0,-
6908,高雄,2018/05/17,04:05:00,"1,008",28.2,79,,2.5,0,-
6909,高雄,2018/05/17,03:05:00,"1,007.9",28.3,80,,2.7,0,-
6910,高雄,2018/05/17,02:05:00,"1,008.3",28.4,79,,2.9,0,-
6911,高雄,2018/05/17,01:05:00,"1,008.9",28.5,79,,3.5,0,-
6912,高雄,2018/05/17,00:05:00,"1,008.2",27.9,77,,0.5,0,-
6913,高雄,2018/05/16,23:05:00,"1,009.5",28.7,78,,3.5,0,-
6914,高雄,2018/05/16,22:05:00,"1,009.9",28.8,78,,2.9,0,-
6915,高雄,2018/05/16,21:05:00,"1,009.7",28.9,78,,2.7,0,-
6916,高雄,2018/05/16,20:05:00,"1,009",29.1,76,,2.9,0,-
6917,高雄,2018/05/16,19:05:00,"1,008.8",29.3,75,,2.3,0,0.3
6918,高雄,2018/05/16,18:05:00,"1,008.5",30.3,72,,2.7,0,1
6919,高雄,2018/05/16,17:05:00,"1,008",31.1,71,,3.5,0,1
6920,高雄,2018/05/16,16:05:00,"1,008.2",31.6,71,,3.4,0,1
6921,高雄,2018/05/16,15:05:00,"1,008.7",32,71,,3.8,0,1
6922,高雄,2018/05/16,14:05:00,"1,009.2",32.2,70,,3.9,0,1
6923,高雄,2018/05/16,13:05:00,"1,009.9",32.3,69,,4,0,1
6924,高雄,2018/05/16,12:05:00,"1,010.2",31.8,71,,4.5,0,1
6925,高雄,2018/05/16,11:05:00,"1,010.5",31.7,72,,4.4,0,1
6926,高雄,2018/05/16,10:05:00,"1,010.4",31.8,71,,3.2,0,1
6927,高雄,2018/05/16,09:05:00,"1,010.1",30.8,73,,3.3,0,1
6928,高雄,2018/05/16,08:05:00,"1,009.6",30.1,75,,3.5,0,1
6929,高雄,2018/05/16,07:05:00,"1,008.9",28.8,78,,3.8,0,0.4
6930,高雄,2018/05/16,06:05:00,"1,008.4",28.2,78,,3.2,0,0.2
6931,高雄,2018/05/16,05:05:00,"1,008",28.3,75,,2.5,0,-
6932,高雄,2018/05/16,04:05:00,"1,008.1",28.3,74,,2.1,0,-
6933,高雄,2018/05/16,03:05:00,"1,008.1",28.3,73,,2.2,0,-
6934,高雄,2018/05/16,02:05:00,"1,008.4",28.4,75,,2.5,0,-
6935,高雄,2018/05/16,01:05:00,"1,009.1",28.4,75,,2.1,0,-
6936,高雄,2018/05/16,00:05:00,"1,009.1",28.7,78,,3.2,0,-
6937,高雄,2018/05/15,23:05:00,"1,010.6",28.5,78,,2,0,-
6938,高雄,2018/05/15,22:05:00,"1,011.1",28.7,77,,1.5,0,-
6939,高雄,2018/05/15,21:05:00,"1,010.6",28.6,77,,1.1,0,-
6940,高雄,2018/05/15,20:05:00,"1,010.3",28.7,77,,1.8,0,-
6941,高雄,2018/05/15,19:05:00,"1,009.6",28.8,76,,2.1,0,0.3
6942,高雄,2018/05/15,18:05:00,"1,009.3",29.7,75,,2.2,0,1
6943,高雄,2018/05/15,17:05:00,"1,009",30.5,72,,3.6,0,1
6944,高雄,2018/05/15,16:05:00,"1,009",31,71,,3.9,0,1
6945,高雄,2018/05/15,15:05:00,"1,009.2",31.3,69,,5,0,1
6946,高雄,2018/05/15,14:05:00,"1,009.5",31.9,66,,3.9,0,1
6947,高雄,2018/05/15,13:05:00,"1,010",31.9,65,,4.5,0,1
6948,高雄,2018/05/15,12:05:00,"1,010.6",32,66,,3.9,0,1
6949,高雄,2018/05/15,11:05:00,"1,011",32,66,,3.2,0,1
6950,高雄,2018/05/15,10:05:00,"1,011.2",31.4,66,,3.5,0,1
6951,高雄,2018/05/15,09:05:00,"1,011.3",31,67,,2.7,0,1
6952,高雄,2018/05/15,08:05:00,"1,011",29.4,72,,2,0,0.4
6953,高雄,2018/05/15,07:05:00,"1,010.4",27.9,74,,0.2,0,0.9
6954,高雄,2018/05/15,06:05:00,"1,010",26.7,77,,0.1,0,0.2
6955,高雄,2018/05/15,05:05:00,"1,009.2",26.5,78,,0.5,0,-
6956,高雄,2018/05/15,04:05:00,"1,008.9",27,77,,1.6,0,-
6957,高雄,2018/05/15,03:05:00,"1,008.8",27.7,75,,1.8,0,-
6958,高雄,2018/05/15,02:05:00,"1,009.3",28,74,,1.3,0,-
6959,高雄,2018/05/15,01:05:00,"1,009.8",28,74,,1.9,0,-
6960,高雄,2018/05/15,00:05:00,"1,010.1",28.5,75,,2.1,0,-
6961,高雄,2018/05/14,23:05:00,"1,010.7",28.2,77,,1.9,0,-
6962,高雄,2018/05/14,22:05:00,"1,011.1",28.3,77,,2,0,-
6963,高雄,2018/05/14,21:05:00,"1,010.9",28.5,74,,1.9,0,-
6964,高雄,2018/05/14,20:05:00,"1,010.2",28.6,72,,1,0,-
6965,高雄,2018/05/14,19:05:00,"1,009.8",28.9,71,,1.8,0,0.1
6966,高雄,2018/05/14,18:05:00,"1,009.4",29.5,70,,2.1,0,1
6967,高雄,2018/05/14,17:05:00,"1,009.1",30.2,69,,2,0,1
6968,高雄,2018/05/14,16:05:00,"1,009",31,67,,1.6,0,1
6969,高雄,2018/05/14,15:05:00,"1,009.3",31.2,67,,1.9,0,1
6970,高雄,2018/05/14,14:05:00,"1,009.7",30.7,69,,2.3,0,1
6971,高雄,2018/05/14,13:05:00,"1,010.5",30.4,70,,2.7,0,1
6972,高雄,2018/05/14,12:05:00,"1,011.2",30.8,67,,1.7,0,1
6973,高雄,2018/05/14,11:05:00,"1,011.9",30.3,69,,2.4,0,1
6974,高雄,2018/05/14,10:05:00,"1,012.2",29.6,70,,1.7,0,0.6
6975,高雄,2018/05/14,09:05:00,"1,012.4",29.3,70,,1.6,0,0.4
6976,高雄,2018/05/14,08:05:00,"1,012",29.3,71,,0.9,0,0.8
6977,高雄,2018/05/14,07:05:00,"1,011.7",27.5,74,,1.4,0,0.2
6978,高雄,2018/05/14,06:05:00,"1,011.4",26.2,76,,1,0,0
6979,高雄,2018/05/14,05:05:00,"1,010.5",26.3,75,,1.2,0,-
6980,高雄,2018/05/14,04:05:00,"1,009.9",26.3,76,,0.9,0,-
6981,高雄,2018/05/14,03:05:00,"1,009.7",26.6,75,,0.5,0,-
6982,高雄,2018/05/14,02:05:00,"1,010",26.9,75,,1.1,0,-
6983,高雄,2018/05/14,01:05:00,"1,010.8",27,76,,1.8,0,-
6984,高雄,2018/05/14,00:05:00,"1,010.2",28.1,74,,2,0,-
6985,高雄,2018/05/13,23:05:00,"1,011.8",27.3,72,,0.8,0,-
6986,高雄,2018/05/13,22:05:00,"1,012.1",27.4,71,,0.2,0,-
6987,高雄,2018/05/13,21:05:00,"1,011.5",27.6,70,,1,0,-
6988,高雄,2018/05/13,20:05:00,"1,011",27.7,69,,1.1,0,-
6989,高雄,2018/05/13,19:05:00,"1,010.5",27.9,69,,2.4,0,0
6990,高雄,2018/05/13,18:05:00,"1,010",28.4,69,,2.7,0,0.8
6991,高雄,2018/05/13,17:05:00,"1,009.8",29,68,,4.4,0,1
6992,高雄,2018/05/13,16:05:00,"1,010",30.1,69,,3.7,0,1
6993,高雄,2018/05/13,15:05:00,"1,010.2",29.8,68,,3.8,0,1
6994,高雄,2018/05/13,14:05:00,"1,010.5",30.2,67,,3.5,0,1
6995,高雄,2018/05/13,13:05:00,"1,011.1",30.4,67,,3.3,0,1
6996,高雄,2018/05/13,12:05:00,"1,011.6",30,69,,2.8,0,1
6997,高雄,2018/05/13,11:05:00,"1,012",29.5,69,,2.1,0,0.7
6998,高雄,2018/05/13,10:05:00,"1,012.3",28.1,71,,1.6,0,0.1
6999,高雄,2018/05/13,09:05:00,"1,012.3",27.5,72,,1.3,0,0
7000,高雄,2018/05/13,08:05:00,"1,011.9",27.3,74,,1.6,0,0
7001,高雄,2018/05/13,07:05:00,"1,011.6",27,73,,1.5,0,0
7002,高雄,2018/05/13,06:05:00,"1,011.1",26.9,74,,1.5,0,0
7003,高雄,2018/05/13,05:05:00,"1,010.8",26.6,74,,1.8,0,-
7004,高雄,2018/05/13,04:05:00,"1,010.4",26.5,74,,1.6,0,-
7005,高雄,2018/05/13,03:05:00,"1,010.6",26.7,72,,1.9,0,-
7006,高雄,2018/05/13,02:05:00,"1,010.9",26.8,71,,2.1,0,-
7007,高雄,2018/05/13,01:05:00,"1,011.3",26.8,70,,1.6,0,-
7008,高雄,2018/05/13,00:05:00,"1,011.1",27.1,74,,1,0,-
7009,高雄,2018/05/12,23:05:00,"1,012.2",27,72,,2,0,-
7010,高雄,2018/05/12,22:05:00,"1,012.4",26.7,72,,1.5,0,-
7011,高雄,2018/05/12,21:05:00,"1,012",26.9,72,,0.7,0,-
7012,高雄,2018/05/12,20:05:00,"1,011.3",27,71,,0.8,0,-
7013,高雄,2018/05/12,19:05:00,"1,010.6",26.9,72,,2,0,0
7014,高雄,2018/05/12,18:05:00,"1,010.3",27.5,69,,3,0,0.8
7015,高雄,2018/05/12,17:05:00,"1,009.9",28.2,68,,3.8,0,1
7016,高雄,2018/05/12,16:05:00,"1,010.1",28.6,69,,4.2,0,1
7017,高雄,2018/05/12,15:05:00,"1,010.6",29.4,66,,3.9,0,1
7018,高雄,2018/05/12,14:05:00,"1,011.5",29.7,64,,3.7,0,1
7019,高雄,2018/05/12,13:05:00,"1,012.1",29.5,67,,3.7,0,1
7020,高雄,2018/05/12,12:05:00,"1,012.8",29.8,67,,3.4,0,1
7021,高雄,2018/05/12,11:05:00,"1,013",29.1,69,,2.7,0,1
7022,高雄,2018/05/12,10:05:00,"1,013.4",28.4,70,,2.2,0,0.5
7023,高雄,2018/05/12,09:05:00,"1,013.2",27.9,69,,2.2,0,0.3
7024,高雄,2018/05/12,08:05:00,"1,012.9",26.9,71,,1.6,0,0.2
7025,高雄,2018/05/12,07:05:00,"1,012.7",26.8,71,,0.4,0,0.1
7026,高雄,2018/05/12,06:05:00,"1,012.2",26,73,,0.7,0,0
7027,高雄,2018/05/12,05:05:00,"1,011.6",26.1,71,,0.8,0,-
7028,高雄,2018/05/12,04:05:00,"1,011.2",26,71,,0.7,0,-
7029,高雄,2018/05/12,03:05:00,"1,011",26.2,73,,1.1,0,-
7030,高雄,2018/05/12,02:05:00,"1,011.3",26.2,71,,0.4,0,-
7031,高雄,2018/05/12,01:05:00,"1,011.7",26.3,71,,0.7,0,-
7032,高雄,2018/05/12,00:05:00,"1,012.1",27,70,,1.9,0,-
7033,高雄,2018/05/11,23:05:00,"1,013.5",26.3,70,,1.1,0,-
7034,高雄,2018/05/11,22:05:00,"1,013.7",26.3,70,,2.1,0,-
7035,高雄,2018/05/11,21:05:00,"1,013.4",26.3,70,,1.8,0,-
7036,高雄,2018/05/11,20:05:00,"1,012.9",26.3,68,,2.5,0,-
7037,高雄,2018/05/11,19:05:00,"1,012.4",26.6,68,,2.2,0,0
7038,高雄,2018/05/11,18:05:00,"1,012.2",27,68,,2.3,0,0.4
7039,高雄,2018/05/11,17:05:00,"1,012",27.8,67,,2.4,0,0.7
7040,高雄,2018/05/11,16:05:00,"1,012.3",27.7,68,,2.6,0,0.6
7041,高雄,2018/05/11,15:05:00,"1,012.6",29.2,66,,3,0,1
7042,高雄,2018/05/11,14:05:00,"1,012.9",28.7,67,,3.8,0,1
7043,高雄,2018/05/11,13:05:00,"1,013.8",28.9,66,,4.2,0,1
7044,高雄,2018/05/11,12:05:00,"1,014.3",28,73,,2.2,0,1
7045,高雄,2018/05/11,11:05:00,"1,014.8",28.6,71,,3,0,1
7046,高雄,2018/05/11,10:05:00,"1,015.1",27.7,75,,2.5,0,1
7047,高雄,2018/05/11,09:05:00,"1,015.3",27.9,73,,2,0,0.4
7048,高雄,2018/05/11,08:05:00,"1,015.1",27.2,69,,2.3,0,0
7049,高雄,2018/05/11,07:05:00,"1,014.7",26.4,70,,2.4,0,0
7050,高雄,2018/05/11,06:05:00,"1,014.1",26.1,71,,1.4,0,0
7051,高雄,2018/05/11,05:05:00,"1,013.4",26,69,,2.2,0,-
7052,高雄,2018/05/11,04:05:00,"1,012.9",25.4,76,,0.9,0,-
7053,高雄,2018/05/11,03:05:00,"1,012.4",25.9,71,,2.2,0,-
7054,高雄,2018/05/11,02:05:00,"1,012.9",26,71,,1.9,0,-
7055,高雄,2018/05/11,01:05:00,"1,013.7",25.9,73,,0.1,0,-
7056,高雄,2018/05/11,00:05:00,"1,012.8",26.3,71,,1.1,0,-
7057,高雄,2018/05/10,23:05:00,"1,014.9",26.2,73,,1,0,-
7058,高雄,2018/05/10,22:05:00,"1,015.3",25.6,77,,1.7,0,-
7059,高雄,2018/05/10,21:05:00,"1,015.3",25.6,76,,2.4,0,-
7060,高雄,2018/05/10,20:05:00,"1,014.7",25.9,75,,2.8,0,-
7061,高雄,2018/05/10,19:05:00,"1,014.2",26,74,,2,0,0
7062,高雄,2018/05/10,18:05:00,"1,013.9",26.8,69,,1.3,0,0.4
7063,高雄,2018/05/10,17:05:00,"1,013.5",27.5,70,,1.7,0,0.1
7064,高雄,2018/05/10,16:05:00,"1,013.4",27.4,70,,2.8,0,0.1
7065,高雄,2018/05/10,15:05:00,"1,013.7",27.8,71,,3,0,0
7066,高雄,2018/05/10,14:05:00,"1,014.3",28,72,,4.2,0,0.6
7067,高雄,2018/05/10,13:05:00,"1,014.6",28,73,,2.3,0,0.9
7068,高雄,2018/05/10,12:05:00,"1,015.1",28.2,76,,2.6,0,0.4
7069,高雄,2018/05/10,11:05:00,"1,015.6",27.3,75,,1.8,0,0.4
7070,高雄,2018/05/10,10:05:00,"1,015.7",27.8,74,,2.1,0,0.1
7071,高雄,2018/05/10,09:05:00,"1,015.8",26.7,76,,1.5,0,0
7072,高雄,2018/05/10,08:05:00,"1,015.5",26.3,77,,1.4,0,0
7073,高雄,2018/05/10,07:05:00,"1,014.7",26.1,77,,0.1,0,0
7074,高雄,2018/05/10,06:05:00,"1,014.4",25.2,80,,0.9,1,0
7075,高雄,2018/05/10,05:05:00,"1,013.9",25.1,80,,1.5,0,-
7076,高雄,2018/05/10,04:05:00,"1,013.5",25.2,80,,0.7,0,-
7077,高雄,2018/05/10,03:05:00,"1,013.6",25.3,79,,1.2,0,-
7078,高雄,2018/05/10,02:05:00,"1,013.8",25.4,78,,0.4,0,-
7079,高雄,2018/05/10,01:05:00,"1,014.3",25.3,79,,1.1,0,-
7080,高雄,2018/05/10,00:05:00,"1,014.5",25.9,73,,0.5,0,-
7081,高雄,2018/05/09,23:05:00,"1,015.3",26,76,,1,0,-
7082,高雄,2018/05/09,22:05:00,"1,015.3",25.9,76,,0,0,-
7083,高雄,2018/05/09,21:05:00,"1,015.3",26.2,76,,0.7,0,-
7084,高雄,2018/05/09,20:05:00,"1,014.9",27,73,,0.9,0,-
7085,高雄,2018/05/09,19:05:00,"1,014.4",26.7,75,,0.8,0,0
7086,高雄,2018/05/09,18:05:00,"1,013.8",27.1,74,,2.2,0,0
7087,高雄,2018/05/09,17:05:00,"1,013.1",27.2,74,,3.4,0,0
7088,高雄,2018/05/09,16:05:00,"1,012.4",28.1,74,,3.4,0,0.4
7089,高雄,2018/05/09,15:05:00,"1,012.7",27.9,74,,3.5,0,0.2
7090,高雄,2018/05/09,14:05:00,"1,012.7",28.4,73,,3.7,0,0.4
7091,高雄,2018/05/09,13:05:00,"1,012.8",29.1,74,,3.8,0,0.8
7092,高雄,2018/05/09,12:05:00,"1,012.9",30.2,66,,1.4,0,0.5
7093,高雄,2018/05/09,11:05:00,"1,013.5",28,73,,1.8,0,0.7
7094,高雄,2018/05/09,10:05:00,"1,013.6",25.9,85,,1.5,1,0.2
7095,高雄,2018/05/09,09:05:00,"1,014.1",24,80,,1.1,8,0
7096,高雄,2018/05/09,08:05:00,"1,013.9",23.9,78,,1.1,2,0
7097,高雄,2018/05/09,07:05:00,"1,012.1",23.6,79,,1.8,3,0
7098,高雄,2018/05/09,06:05:00,"1,012.1",23.5,76,,3.6,1,0
7099,高雄,2018/05/09,05:05:00,"1,010.8",27,77,,1.7,0,-
7100,高雄,2018/05/09,04:05:00,"1,010.6",26.9,78,,1.7,0,-
7101,高雄,2018/05/09,03:05:00,"1,010",26.9,78,,1.7,0,-
7102,高雄,2018/05/09,02:05:00,"1,010.2",26.7,79,,2.7,0,-
7103,高雄,2018/05/09,01:05:00,"1,010.4",27,78,,2.2,0,-
7104,高雄,2018/05/09,00:05:00,"1,014.7",25.7,76,,1.8,0,-
7105,高雄,2018/05/08,23:05:00,"1,011.3",27.1,79,,1.8,0,-
7106,高雄,2018/05/08,22:05:00,"1,011",27.1,79,,0.8,0,-
7107,高雄,2018/05/08,21:05:00,"1,010.6",27.4,76,,1.4,0,-
7108,高雄,2018/05/08,20:05:00,"1,010.5",27.3,76,,0.9,0,-
7109,高雄,2018/05/08,19:05:00,"1,009.9",27.3,77,,2.1,0,0
7110,高雄,2018/05/08,18:05:00,"1,009.2",27.3,77,,2,0,0
7111,高雄,2018/05/08,17:05:00,"1,008.8",27.2,75,,1.6,1,0
7112,高雄,2018/05/08,16:05:00,"1,008.7",25.9,78,,1.6,4,0
7113,高雄,2018/05/08,15:05:00,"1,008.4",28.4,74,,1.6,0,0.3
7114,高雄,2018/05/08,14:05:00,"1,008.7",28.5,75,,1.1,0,0.2
7115,高雄,2018/05/08,13:05:00,"1,009.2",27.7,74,,1.7,0,0
7116,高雄,2018/05/08,12:05:00,"1,009.4",27.9,75,,1.1,0,1
7117,高雄,2018/05/08,11:05:00,"1,009.7",27,80,,0.7,0,0.3
7118,高雄,2018/05/08,10:05:00,"1,009.8",25.1,82,,1.7,1,0
7119,高雄,2018/05/08,09:05:00,"1,010.1",24.2,81,,0.8,7,0
7120,高雄,2018/05/08,08:05:00,"1,010.2",24.8,81,,0.9,23,0
7121,高雄,2018/05/08,07:05:00,"1,009.8",25.6,81,,3.3,3,0
7122,高雄,2018/05/08,06:05:00,"1,008.5",25.3,79,,3.4,8,0
7123,高雄,2018/05/08,05:05:00,"1,007.3",28,74,,1.1,0,-
7124,高雄,2018/05/08,04:05:00,"1,007.1",28.1,73,,0.8,0,-
7125,高雄,2018/05/08,03:05:00,"1,007.1",28.1,71,,1.1,0,-
7126,高雄,2018/05/08,02:05:00,"1,007.5",28.1,72,,1.1,0,-
7127,高雄,2018/05/08,01:05:00,"1,008.2",28.1,73,,0.4,0,-
7128,高雄,2018/05/08,00:05:00,"1,010.9",27.1,78,,1.7,0,-
7129,高雄,2018/05/07,23:05:00,"1,008.9",28.4,70,靜風,0.1,0,-
7130,高雄,2018/05/07,22:05:00,"1,008.8",28.4,71,南,0.7,0,-
7131,高雄,2018/05/07,21:05:00,"1,008.9",28.7,69,西南西,0.3,0,-
7132,高雄,2018/05/07,20:05:00,"1,008.3",28.7,68,西南,0.3,0,-
7133,高雄,2018/05/07,19:05:00,"1,008.2",29.1,66,南,0.9,0,0
7134,高雄,2018/05/07,18:05:00,"1,007.8",29.8,65,南南西,1,0,0.6
7135,高雄,2018/05/07,17:05:00,"1,007.7",30.6,64,南南西,0.8,0,0.5
7136,高雄,2018/05/07,16:05:00,"1,007.7",30.6,65,西南,1.8,0,0.6
7137,高雄,2018/05/07,15:05:00,"1,008.2",31.4,64,南南西,1.5,0,1
7138,高雄,2018/05/07,14:05:00,"1,008.9",31.1,67,西南,3,0,1
7139,高雄,2018/05/07,13:05:00,"1,009.4",31.3,70,西南,2.2,0,0.5
7140,高雄,2018/05/07,12:05:00,"1,010.2",30.1,73,南南西,2.3,0,0.1
7141,高雄,2018/05/07,11:05:00,"1,010.9",29.8,72,南南西,2.2,0,0.2
7142,高雄,2018/05/07,10:05:00,"1,011.3",29.8,75,南南西,2.3,0,0.1
7143,高雄,2018/05/07,09:05:00,"1,011.2",30.1,73,南,2,0,0.3
7144,高雄,2018/05/07,08:05:00,"1,011.1",29.6,76,南南西,0.7,0,1
7145,高雄,2018/05/07,07:05:00,"1,010.7",27.9,81,南,0.7,0,0.6
7146,高雄,2018/05/07,06:05:00,"1,010.4",26.9,78,靜風,0,0,0
7147,高雄,2018/05/07,05:05:00,"1,009.9",26.9,79,東北東,1,0,-
7148,高雄,2018/05/07,04:05:00,"1,009.8",27.1,79,靜風,0,0,-
7149,高雄,2018/05/07,03:05:00,"1,009.7",27.2,79,南南西,0.7,0,-
7150,高雄,2018/05/07,02:05:00,"1,010.3",27.4,79,西南,0.5,0,-
7151,高雄,2018/05/07,01:05:00,"1,010.5",27.4,79,南,1.6,0,-
7152,高雄,2018/05/07,00:05:00,"1,008.5",28.3,71,靜風,0.1,0,-
7153,高雄,2018/05/06,23:05:00,"1,011.4",27.7,78,南,1.8,0,-
7154,高雄,2018/05/06,22:05:00,"1,011.3",28,77,南,1.6,0,-
7155,高雄,2018/05/06,21:05:00,"1,011.1",28,75,南,1.1,0,-
7156,高雄,2018/05/06,20:05:00,"1,011.1",28.2,75,南,2,0,-
7157,高雄,2018/05/06,19:05:00,"1,010.6",28.3,75,南,1.5,0,0
7158,高雄,2018/05/06,18:05:00,"1,010.6",28.9,74,南,2.8,0,0.5
7159,高雄,2018/05/06,17:05:00,"1,010.4",29.7,72,南,4.2,0,1
7160,高雄,2018/05/06,16:05:00,"1,010.4",30.6,72,南,3.7,0,1
7161,高雄,2018/05/06,15:05:00,"1,011",30.7,70,南,5.1,0,1
7162,高雄,2018/05/06,14:05:00,"1,011.5",31.9,68,南,3.4,0,0.9
7163,高雄,2018/05/06,13:05:00,"1,012",31.7,68,南,3.7,0,0.7
7164,高雄,2018/05/06,12:05:00,"1,012.6",31.7,66,南,3.8,0,1
7165,高雄,2018/05/06,11:05:00,"1,013.1",32,64,南,4,0,1
7166,高雄,2018/05/06,10:05:00,"1,013.7",31.3,66,南,3.2,0,1
7167,高雄,2018/05/06,09:05:00,"1,014",30.2,65,南南東,3.8,0,0.8
7168,高雄,2018/05/06,08:05:00,"1,013.9",29.9,65,南南東,2.8,0,0.7
7169,高雄,2018/05/06,07:05:00,"1,013.7",28.4,70,南,1.4,0,0.4
7170,高雄,2018/05/06,06:05:00,"1,013.4",26.6,71,靜風,0.1,0,0
7171,高雄,2018/05/06,05:05:00,"1,013.4",26.5,71,東北東,0.5,0,-
7172,高雄,2018/05/06,04:05:00,"1,013.5",26.7,70,東,1,0,-
7173,高雄,2018/05/06,03:05:00,"1,013.6",27.1,69,靜風,0.1,0,-
7174,高雄,2018/05/06,02:05:00,"1,013.9",27.5,68,北,0.7,0,-
7175,高雄,2018/05/06,01:05:00,"1,014.4",27.6,69,北,1.1,0,-
7176,高雄,2018/05/06,00:05:00,"1,010.9",27.5,79,南,1.5,0,-
7177,高雄,2018/05/05,23:05:00,"1,015",27.9,68,北北東,1.7,0,-
7178,高雄,2018/05/05,22:05:00,"1,015.2",28,69,東北東,1.4,0,-
7179,高雄,2018/05/05,21:05:00,"1,015.1",28.5,67,北北東,2.6,0,-
7180,高雄,2018/05/05,20:05:00,"1,014.7",29.3,62,南,1.1,0,-
7181,高雄,2018/05/05,19:05:00,"1,014.5",29.2,61,南,2,0,0
7182,高雄,2018/05/05,18:05:00,"1,014.3",29.8,61,南,3,0,0.3
7183,高雄,2018/05/05,17:05:00,"1,013.8",29.7,67,西北西,2.6,0,0.9
7184,高雄,2018/05/05,16:05:00,"1,013.9",30.2,65,西,3.5,0,1
7185,高雄,2018/05/05,15:05:00,"1,014.3",30.3,65,西,3.3,0,1
7186,高雄,2018/05/05,14:05:00,"1,014.5",30.3,63,西南西,2.2,0,1
7187,高雄,2018/05/05,13:05:00,"1,014.8",30.6,62,西,2.5,0,1
7188,高雄,2018/05/05,12:05:00,"1,015.3",31.2,61,西,2.1,0,1
7189,高雄,2018/05/05,11:05:00,"1,016.2",30.3,63,西北西,2.4,0,1
7190,高雄,2018/05/05,10:05:00,"1,016.9",29.3,69,西北西,2.4,0,1
7191,高雄,2018/05/05,09:05:00,"1,017.5",28.3,70,西南西,1.7,0,0.6
