序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
10914,臺中,2017/12/01,06:12:00,"1,005.6",20.4,76,北北東,3.2,0,0
10915,臺中,2017/12/01,05:12:00,"1,005",20.5,76,北,3,0,-
10916,臺中,2017/12/01,04:12:00,"1,005",20.5,77,北北東,2.5,0,-
10917,臺中,2017/12/01,03:12:00,"1,005",20.6,78,北,2.7,0,-
10918,臺中,2017/12/01,02:12:00,"1,005",20.9,78,北,2.2,0,-
10919,臺中,2017/12/01,01:12:00,"1,005.3",21,79,北,2.7,0,-
10920,臺中,2017/12/01,00:12:00,"1,006.5",20.3,79,北,1.1,0,-
10921,臺中,2017/11/30,23:11:00,"1,005.5",21.9,78,北北東,3.3,0,-
10922,臺中,2017/11/30,22:11:00,"1,005.7",22.1,78,北北東,2.3,0,-
10923,臺中,2017/11/30,21:11:00,"1,005.8",22.3,78,北,2.4,0,-
10924,臺中,2017/11/30,20:11:00,"1,005.7",22.3,79,北北東,1.9,0,-
10925,臺中,2017/11/30,19:11:00,"1,005.3",22.4,79,北,3.1,0,0
10926,臺中,2017/11/30,18:11:00,"1,004.5",22.7,79,北,3.7,0,0
10927,臺中,2017/11/30,17:11:00,"1,003.8",23.1,79,北,3.7,0,0.5
10928,臺中,2017/11/30,16:11:00,"1,003.2",24.2,76,北,3.3,0,1
10929,臺中,2017/11/30,15:11:00,"1,003",24.5,76,北,3.3,0,1
10930,臺中,2017/11/30,14:11:00,"1,003.1",26.1,72,北,3.7,0,1
10931,臺中,2017/11/30,13:11:00,"1,003.7",26.9,70,北,2.9,0,1
10932,臺中,2017/11/30,12:11:00,"1,004.6",27,69,北,2.7,0,1
10933,臺中,2017/11/30,11:11:00,"1,005.6",26,72,北北西,1.8,0,0.9
10934,臺中,2017/11/30,10:11:00,"1,006.4",25.3,76,西北,1.5,0,0.9
10935,臺中,2017/11/30,09:11:00,"1,006.5",24.5,79,北,1.8,0,0.6
10936,臺中,2017/11/30,08:11:00,"1,006.2",22.6,87,北,1.2,0,0.8
10937,臺中,2017/11/30,07:11:00,"1,005.5",21.7,91,北,1.4,0,0
10938,臺中,2017/11/30,06:11:00,"1,005",21.8,90,北,1.8,0,0
10939,臺中,2017/11/30,05:11:00,"1,004.9",22.2,88,北北東,2.7,0,-
10940,臺中,2017/11/30,04:11:00,"1,005",22.6,88,北,1.3,0,-
10941,臺中,2017/11/30,03:11:00,"1,005.4",22.5,90,北,2,0,-
10942,臺中,2017/11/30,02:11:00,"1,005.9",22.3,91,北,2.2,0,-
10943,臺中,2017/11/30,01:11:00,"1,006.3",22.6,91,北,1.9,0,-
10944,臺中,2017/11/30,00:11:00,"1,005.3",21.6,78,北,1.9,0,-
10945,臺中,2017/11/29,23:11:00,"1,006.7",22.8,89,北,1.6,0,-
10946,臺中,2017/11/29,22:11:00,"1,007.1",23.4,85,北,1.3,0,-
10947,臺中,2017/11/29,21:11:00,"1,007.1",23.7,84,北,1.6,0,-
10948,臺中,2017/11/29,20:11:00,"1,006.9",23.6,85,北,3.3,0,-
10949,臺中,2017/11/29,19:11:00,"1,006.5",23.5,86,北北西,1.8,0,0
10950,臺中,2017/11/29,18:11:00,"1,005.9",23.3,86,北,1.9,0,0
10951,臺中,2017/11/29,17:11:00,"1,005.3",24.3,81,北,2,0,0
10952,臺中,2017/11/29,16:11:00,"1,004.6",26,75,北北西,2.2,0,0.1
10953,臺中,2017/11/29,15:11:00,"1,004.3",28,67,西南西,1.8,0,0.8
10954,臺中,2017/11/29,14:11:00,"1,004.5",28.4,67,西南西,1.1,0,1
10955,臺中,2017/11/29,13:11:00,"1,005",28.4,66,南南西,1.3,0,1
10956,臺中,2017/11/29,12:11:00,"1,006.2",27.2,70,南,1.9,0,1
10957,臺中,2017/11/29,11:11:00,"1,007.4",26.1,76,西南西,1.3,0,1
10958,臺中,2017/11/29,10:11:00,"1,007.7",25.6,78,南南西,1.2,0,1
10959,臺中,2017/11/29,09:11:00,"1,007.9",22.5,89,南南西,1.2,0,0
10960,臺中,2017/11/29,08:11:00,"1,007.6",22,93,南南西,0.9,0,0
10961,臺中,2017/11/29,07:11:00,"1,007.7",21.6,93,南南東,0.8,0,0
10962,臺中,2017/11/29,06:11:00,"1,007.2",21.3,94,南南東,1.1,0,0
10963,臺中,2017/11/29,05:11:00,"1,006.8",21.4,96,南,0.6,0,-
10964,臺中,2017/11/29,04:11:00,"1,006.2",21.3,98,西南,0.7,0,-
10965,臺中,2017/11/29,03:11:00,"1,005.9",21.6,98,南,0.6,0,-
10966,臺中,2017/11/29,02:11:00,"1,005.9",21.5,98,西南西,1.1,0,-
10967,臺中,2017/11/29,01:11:00,"1,006.3",21.9,95,西南西,0.9,0,-
10968,臺中,2017/11/29,00:11:00,"1,006.4",22.7,90,北北西,1.8,0,-
10969,臺中,2017/11/28,23:11:00,"1,006.6",22.2,93,南,0.7,0,-
10970,臺中,2017/11/28,22:11:00,"1,006.9",22.5,92,靜風,0.1,0,-
10971,臺中,2017/11/28,21:11:00,"1,006.8",22.8,91,南南東,0.3,0,-
10972,臺中,2017/11/28,20:11:00,"1,006.8",22.8,90,靜風,0,0,-
10973,臺中,2017/11/28,19:11:00,"1,006.5",23.2,88,西北西,0.5,0,0
10974,臺中,2017/11/28,18:11:00,"1,006.1",23.6,87,北,1.1,0,0
10975,臺中,2017/11/28,17:11:00,"1,005.6",24.1,84,北北西,1.9,0,0.4
10976,臺中,2017/11/28,16:11:00,"1,005",24.9,80,北,2.4,0,1
10977,臺中,2017/11/28,15:11:00,"1,004.6",25.8,77,北北西,2.5,0,1
10978,臺中,2017/11/28,14:11:00,"1,004.8",29.4,61,北,2.7,0,1
10979,臺中,2017/11/28,13:11:00,"1,005.4",30.6,55,北,2.2,0,1
10980,臺中,2017/11/28,12:11:00,"1,006.4",30.9,57,北,2.1,0,1
10981,臺中,2017/11/28,11:11:00,"1,007.1",29.5,62,西北,1,0,1
10982,臺中,2017/11/28,10:11:00,"1,007.8",28.4,65,西北西,0.9,0,1
10983,臺中,2017/11/28,09:11:00,"1,007.9",25.8,75,北北西,0.6,0,0.6
10984,臺中,2017/11/28,08:11:00,"1,007.8",23.9,84,靜風,0.2,0,0.5
10985,臺中,2017/11/28,07:11:00,"1,007.2",21.4,93,靜風,0,0,0
10986,臺中,2017/11/28,06:11:00,"1,006.8",21,93,靜風,0.2,0,0
10987,臺中,2017/11/28,05:11:00,"1,006.2",20.7,94,靜風,0,0,-
10988,臺中,2017/11/28,04:11:00,"1,005.9",20.8,94,靜風,0,0,-
10989,臺中,2017/11/28,03:11:00,"1,005.6",20.8,95,靜風,0,0,-
10990,臺中,2017/11/28,02:11:00,"1,005.6",21.1,93,靜風,0,0,-
10991,臺中,2017/11/28,01:11:00,"1,005.9",21.6,92,靜風,0,0,-
10992,臺中,2017/11/28,00:11:00,"1,006.5",22.1,94,南,0.9,0,-
10993,臺中,2017/11/27,23:11:00,"1,006",22.2,85,靜風,0,0,-
10994,臺中,2017/11/27,22:11:00,"1,006.2",23.2,81,南南西,0.9,0,-
10995,臺中,2017/11/27,21:11:00,"1,006.1",23,81,靜風,0,0,-
10996,臺中,2017/11/27,20:11:00,"1,005.9",23.6,77,北,0.7,0,-
10997,臺中,2017/11/27,19:11:00,"1,005.3",24,75,西北,0.5,0,0
10998,臺中,2017/11/27,18:11:00,"1,004.7",24.3,74,西北,1,0,0
10999,臺中,2017/11/27,17:11:00,"1,004.3",25.2,70,北北西,1.6,0,0
11000,臺中,2017/11/27,16:11:00,"1,003.8",26.4,66,北北西,1.5,0,0.7
11001,臺中,2017/11/27,15:11:00,"1,003.6",27.7,63,北北西,2.4,0,1
11002,臺中,2017/11/27,14:11:00,"1,003.9",28.5,60,北,1.4,0,1
11003,臺中,2017/11/27,13:11:00,"1,004.8",27.7,63,西北西,0.6,0,0.4
11004,臺中,2017/11/27,12:11:00,"1,006",26.1,68,南,0.7,0,0.9
11005,臺中,2017/11/27,11:11:00,"1,007.1",24.5,74,靜風,0.2,0,0
11006,臺中,2017/11/27,10:11:00,"1,008",22.8,78,東北東,0.8,0,0.2
11007,臺中,2017/11/27,09:11:00,"1,008.4",21.8,81,北北東,1.4,0,0
11008,臺中,2017/11/27,08:11:00,"1,007.8",21.1,84,北,1.4,0,0
11009,臺中,2017/11/27,07:11:00,"1,007.4",20.4,86,北,1.5,0,0
11010,臺中,2017/11/27,06:11:00,"1,007",20.1,87,北,1.4,0,0
11011,臺中,2017/11/27,05:11:00,"1,006.8",20,87,北,1.4,0,-
11012,臺中,2017/11/27,04:11:00,"1,006.8",20.1,87,北北東,3,0,-
11013,臺中,2017/11/27,03:11:00,"1,007.2",20,88,北,2,0,-
11014,臺中,2017/11/27,02:11:00,"1,007.3",20,89,北,2.1,0,-
11015,臺中,2017/11/27,01:11:00,"1,008",19.9,89,北北西,1.5,0,-
11016,臺中,2017/11/27,00:11:00,"1,005.9",21.6,88,東南,0.4,0,-
11017,臺中,2017/11/26,23:11:00,"1,008.2",20.4,86,北,1.5,0,-
11018,臺中,2017/11/26,22:11:00,"1,008.3",20,89,北,1.7,0,-
11019,臺中,2017/11/26,21:11:00,"1,008.5",21.3,82,北,0.8,0,-
11020,臺中,2017/11/26,20:11:00,"1,008.3",21.4,80,北,1.5,0,-
11021,臺中,2017/11/26,19:11:00,"1,007.8",21.5,81,北北東,3,0,0
11022,臺中,2017/11/26,18:11:00,"1,007.6",21.7,79,北北東,2.2,0,0
11023,臺中,2017/11/26,17:11:00,"1,007.6",22,78,北,3,0,0
11024,臺中,2017/11/26,16:11:00,"1,007.4",22.8,76,北北東,3.5,0,0
11025,臺中,2017/11/26,15:11:00,"1,007.3",24.1,71,北,3.7,0,0.3
11026,臺中,2017/11/26,14:11:00,"1,007.4",26.7,63,北,2.6,0,0.5
11027,臺中,2017/11/26,13:11:00,"1,007.9",27.2,64,北,2,0,0.5
11028,臺中,2017/11/26,12:11:00,"1,009.1",25.9,65,北,3,0,0.9
11029,臺中,2017/11/26,11:11:00,"1,010.2",24.4,75,北北東,1.7,0,0.1
11030,臺中,2017/11/26,10:11:00,"1,010.9",22.7,78,北,1.7,0,0
11031,臺中,2017/11/26,09:11:00,"1,010.9",22.1,80,北,0.9,0,0
11032,臺中,2017/11/26,08:11:00,"1,011.1",21.2,83,西,1.4,0,0
11033,臺中,2017/11/26,07:11:00,"1,010.6",20.3,87,北北西,1.6,0,0
11034,臺中,2017/11/26,06:11:00,"1,009.7",20,88,南南東,0.7,0,0
11035,臺中,2017/11/26,05:11:00,"1,009.7",20.2,87,東北東,0.5,0,-
11036,臺中,2017/11/26,04:11:00,"1,009.6",20,87,東,0.3,0,-
11037,臺中,2017/11/26,03:11:00,"1,009.7",20.4,84,北北東,0.8,0,-
11038,臺中,2017/11/26,02:11:00,"1,009.7",20.1,87,北,2,0,-
11039,臺中,2017/11/26,01:11:00,"1,010.2",19.8,86,北北西,0.9,0,-
11040,臺中,2017/11/26,00:11:00,"1,008.1",20.1,88,北,1.4,0,-
11041,臺中,2017/11/25,23:11:00,"1,010.8",19.8,84,北,1.5,0,-
11042,臺中,2017/11/25,22:11:00,"1,011.2",20.1,82,西北,1.1,0,-
11043,臺中,2017/11/25,21:11:00,"1,011.2",20.5,79,北北西,1.6,0,-
11044,臺中,2017/11/25,20:11:00,"1,011.2",20.1,81,北,2,0,-
11045,臺中,2017/11/25,19:11:00,"1,010.7",19.8,83,北,2.7,0,0
11046,臺中,2017/11/25,18:11:00,"1,009.7",19.8,83,北,2.6,0,0
11047,臺中,2017/11/25,17:11:00,"1,009",20.2,82,北,2.2,0,0.2
11048,臺中,2017/11/25,16:11:00,"1,008",22.9,70,北北西,0.9,0,0
11049,臺中,2017/11/25,15:11:00,"1,007.7",22.4,73,北北西,1.1,0,0.1
11050,臺中,2017/11/25,14:11:00,"1,008.1",22.4,75,北,2.6,0,0.5
11051,臺中,2017/11/25,13:11:00,"1,009",21.4,77,北,2.5,0,0
11052,臺中,2017/11/25,12:11:00,"1,010.1",21.6,77,北,3.3,0,0.4
11053,臺中,2017/11/25,11:11:00,"1,010.8",21.1,78,北,3.5,0,0.2
11054,臺中,2017/11/25,10:11:00,"1,011.5",20,83,北北西,1.3,0,0
11055,臺中,2017/11/25,09:11:00,"1,011.4",20,81,北,2.1,0,0
11056,臺中,2017/11/25,08:11:00,"1,011.3",19.3,84,北,1.9,0,0
11057,臺中,2017/11/25,07:11:00,"1,011",18.5,85,北北西,1.6,0,0
11058,臺中,2017/11/25,06:11:00,"1,010.5",18.9,81,靜風,0.1,0,0
11059,臺中,2017/11/25,05:11:00,"1,009.8",19.1,79,西北西,0.3,0,-
11060,臺中,2017/11/25,04:11:00,"1,009.7",19,80,西北西,0.4,0,-
11061,臺中,2017/11/25,03:11:00,"1,009.5",18.7,81,東北,0.7,0,-
11062,臺中,2017/11/25,02:11:00,"1,009.3",18.9,82,南南西,0.6,0,-
11063,臺中,2017/11/25,01:11:00,"1,009.5",18.7,83,北,2.2,0,-
11064,臺中,2017/11/25,00:11:00,"1,010.2",19.7,85,北,1.3,0,-
11065,臺中,2017/11/24,23:11:00,"1,010.3",18.6,79,北,1.3,0,-
11066,臺中,2017/11/24,22:11:00,"1,011",19.2,72,北北西,0.4,0,-
11067,臺中,2017/11/24,21:11:00,"1,010.5",19.2,71,西北,0.7,0,-
11068,臺中,2017/11/24,20:11:00,"1,010.5",19.4,70,北,1.7,0,-
11069,臺中,2017/11/24,19:11:00,"1,010",19.3,70,北,1.9,0,0
11070,臺中,2017/11/24,18:11:00,"1,009.4",19.5,69,北,2.5,0,0
11071,臺中,2017/11/24,17:11:00,"1,008.9",19.9,68,北,2.6,0,0
11072,臺中,2017/11/24,16:11:00,"1,008.4",21,65,北,1.7,0,0
11073,臺中,2017/11/24,15:11:00,"1,008.3",21.3,64,北北西,2.7,0,0
11074,臺中,2017/11/24,14:11:00,"1,008.2",21.7,62,北,2.5,0,0
11075,臺中,2017/11/24,13:11:00,"1,008.9",21.7,62,北,2,0,0
11076,臺中,2017/11/24,12:11:00,"1,010.1",21.6,62,北,2.2,0,0
11077,臺中,2017/11/24,11:11:00,"1,010.9",21.5,62,北,2.8,0,0.1
11078,臺中,2017/11/24,10:11:00,"1,011.5",21,65,北北東,2.2,0,0
11079,臺中,2017/11/24,09:11:00,"1,011.8",19.3,68,北,3.5,0,0
11080,臺中,2017/11/24,08:11:00,"1,010.7",18.8,75,北北東,2.6,0,0
11081,臺中,2017/11/24,07:11:00,"1,010.4",18.2,75,北北東,1.7,0,0
11082,臺中,2017/11/24,06:11:00,"1,009.7",18.3,76,北,1.6,0,0
11083,臺中,2017/11/24,05:11:00,"1,008.7",18.5,74,北北東,2.9,0,-
11084,臺中,2017/11/24,04:11:00,"1,008.7",18.6,73,北,2,0,-
11085,臺中,2017/11/24,03:11:00,"1,008.6",18.7,73,北,1.9,0,-
11086,臺中,2017/11/24,02:11:00,"1,008.6",18.3,73,北北東,2.8,0,-
11087,臺中,2017/11/24,01:11:00,"1,008.7",18.6,73,北,1.8,0,-
11088,臺中,2017/11/24,00:11:00,"1,009.7",18.5,82,西北西,0.3,0,-
11089,臺中,2017/11/23,23:11:00,"1,009",17.9,75,北北東,2.4,0,-
11090,臺中,2017/11/23,22:11:00,"1,009.1",17.9,73,北,1.7,0,-
11091,臺中,2017/11/23,21:11:00,"1,009",17.8,74,北,2.6,0,-
11092,臺中,2017/11/23,20:11:00,"1,008.4",18.1,74,北北東,1.7,0,-
11093,臺中,2017/11/23,19:11:00,"1,008.1",17.9,73,北,2.9,0,0
11094,臺中,2017/11/23,18:11:00,"1,007.4",18,73,北,2.8,0,0
11095,臺中,2017/11/23,17:11:00,"1,006.6",18.9,69,北,2.7,0,0.5
11096,臺中,2017/11/23,16:11:00,"1,006",20.4,65,北北東,3,0,1
11097,臺中,2017/11/23,15:11:00,"1,005.9",20.9,64,北,3.6,0,1
11098,臺中,2017/11/23,14:11:00,"1,005.7",21.7,62,北,4.7,0,0.9
11099,臺中,2017/11/23,13:11:00,"1,005.5",23.1,60,北,3.4,0,1
11100,臺中,2017/11/23,12:11:00,"1,006.3",23,63,北,2.4,0,0.9
11101,臺中,2017/11/23,11:11:00,"1,006.9",23.1,64,北,2.9,0,0.8
11102,臺中,2017/11/23,10:11:00,"1,008.5",21,69,北,3.8,0,0.9
11103,臺中,2017/11/23,09:11:00,"1,007.7",21.1,71,北北東,2.1,0,0.8
11104,臺中,2017/11/23,08:11:00,"1,008.4",18.5,78,北北東,3.1,0,0
11105,臺中,2017/11/23,07:11:00,"1,008.3",17.8,80,北北東,3.2,0,0
11106,臺中,2017/11/23,06:11:00,"1,007.8",17.6,82,北北東,2,0,0
11107,臺中,2017/11/23,05:11:00,"1,006.9",17.5,82,北北東,2.8,0,-
11108,臺中,2017/11/23,04:11:00,"1,006.5",17.9,82,北,2.9,0,-
11109,臺中,2017/11/23,03:11:00,"1,006.3",18.2,82,北,2.7,0,-
11110,臺中,2017/11/23,02:11:00,"1,005.9",18.8,81,北北東,2.4,0,-
11111,臺中,2017/11/23,01:11:00,"1,006.1",18.8,81,北,3.1,0,-
11112,臺中,2017/11/23,00:11:00,"1,009",18.3,73,北,1.4,0,-
11113,臺中,2017/11/22,23:11:00,"1,005.9",19.1,82,北北東,4,0,-
11114,臺中,2017/11/22,22:11:00,"1,005.7",19.6,81,北,2.7,0,-
11115,臺中,2017/11/22,21:11:00,"1,005.6",19.8,81,北,1.9,0,-
11116,臺中,2017/11/22,20:11:00,"1,005.3",19.6,82,北北東,3.8,0,-
11117,臺中,2017/11/22,19:11:00,"1,004.6",19.7,82,北,3.4,0,0
11118,臺中,2017/11/22,18:11:00,"1,003.7",20.4,81,北北東,3.4,0,0
11119,臺中,2017/11/22,17:11:00,"1,003.2",21.1,80,北,3.2,0,0.9
11120,臺中,2017/11/22,16:11:00,"1,002.4",22.2,76,北,4.2,0,1
11121,臺中,2017/11/22,15:11:00,"1,001.8",23.3,75,北,4,0,0.9
11122,臺中,2017/11/22,14:11:00,"1,001.7",24.3,74,北北西,3.5,0,0.9
11123,臺中,2017/11/22,13:11:00,"1,002",25.6,73,北,2.4,0,0.8
11124,臺中,2017/11/22,12:11:00,"1,003.5",24.9,76,北,2.3,0,0.4
11125,臺中,2017/11/22,11:11:00,"1,005",23.7,79,北,2.6,0,0.1
11126,臺中,2017/11/22,10:11:00,"1,005.9",23.1,82,北,2.6,0,0
11127,臺中,2017/11/22,09:11:00,"1,006.3",22,87,北,2.9,0,0.2
11128,臺中,2017/11/22,08:11:00,"1,005.7",21.7,93,北北東,2.2,0,0.4
11129,臺中,2017/11/22,07:11:00,"1,005",21.2,93,北北西,2,0,0.1
11130,臺中,2017/11/22,06:11:00,"1,004.3",21.3,92,北,1,0,0
11131,臺中,2017/11/22,05:11:00,"1,004.1",21.5,93,北,2,0,-
11132,臺中,2017/11/22,04:11:00,"1,004.2",21.9,92,西北,1.3,0,-
11133,臺中,2017/11/22,03:11:00,"1,004.4",21.8,93,北北西,1.6,0,-
11134,臺中,2017/11/22,02:11:00,"1,004.8",22.3,91,北北東,0.8,0,-
11135,臺中,2017/11/22,01:11:00,"1,005.4",22.1,92,北北西,1.1,0,-
11136,臺中,2017/11/22,00:11:00,"1,005.9",18.9,82,北,3,0,-
11137,臺中,2017/11/21,23:11:00,"1,005.4",21.8,93,北北西,1,0,-
11138,臺中,2017/11/21,22:11:00,"1,005.3",21.5,93,靜風,0.1,0,-
11139,臺中,2017/11/21,21:11:00,"1,005.6",22.2,91,北,0.9,0,-
11140,臺中,2017/11/21,20:11:00,"1,005.2",22.6,89,北北西,1.5,0,-
11141,臺中,2017/11/21,19:11:00,"1,004.9",22.7,88,北,2,0,0
11142,臺中,2017/11/21,18:11:00,"1,004.2",23.1,86,北北西,2.3,0,0
11143,臺中,2017/11/21,17:11:00,"1,003.8",23.8,82,北,2.5,0,0.7
11144,臺中,2017/11/21,16:11:00,"1,003.2",25.3,76,北北西,2.2,0,1
11145,臺中,2017/11/21,15:11:00,"1,003",28.1,64,北,2.1,0,0.4
11146,臺中,2017/11/21,14:11:00,"1,002.9",28.3,61,北北西,1.1,0,0.7
11147,臺中,2017/11/21,13:11:00,"1,003.5",28.3,63,西北,1.8,0,1
11148,臺中,2017/11/21,12:11:00,"1,004.5",28.5,65,北北西,0.8,0,1
11149,臺中,2017/11/21,11:11:00,"1,005.7",26.2,74,西,1.4,0,0.8
11150,臺中,2017/11/21,10:11:00,"1,006.6",24.8,78,南,0.9,0,0.3
11151,臺中,2017/11/21,09:11:00,"1,007.2",22.8,82,西南西,0.6,0,0
11152,臺中,2017/11/21,08:11:00,"1,007.2",21.7,87,西南西,0.8,0,0
11153,臺中,2017/11/21,07:11:00,"1,007",20.4,93,靜風,0.2,0,0
11154,臺中,2017/11/21,06:11:00,"1,006.4",20.5,87,北北西,1.6,0,0
11155,臺中,2017/11/21,05:11:00,"1,005.9",20.1,88,靜風,0,0,-
11156,臺中,2017/11/21,04:11:00,"1,006",20.5,85,靜風,0.2,0,-
11157,臺中,2017/11/21,03:11:00,"1,006.5",20.4,85,北北西,0.3,0,-
11158,臺中,2017/11/21,02:11:00,"1,007",20,84,北,1.3,0,-
11159,臺中,2017/11/21,01:11:00,"1,007.4",20.1,84,西北,1,0,-
11160,臺中,2017/11/21,00:11:00,"1,005.4",21.8,94,北,1.7,0,-
11161,臺中,2017/11/20,23:11:00,"1,007.7",20.4,83,北,1.1,0,-
11162,臺中,2017/11/20,22:11:00,"1,007.4",20.5,82,北北西,1.6,0,-
11163,臺中,2017/11/20,21:11:00,"1,007.3",20.5,82,北,2,0,-
11164,臺中,2017/11/20,20:11:00,"1,007.3",20.6,82,北,1.6,0,-
11165,臺中,2017/11/20,19:11:00,"1,006.8",20.5,82,北北東,3,0,0
11166,臺中,2017/11/20,18:11:00,"1,006.2",20.8,81,北,2.9,0,0
11167,臺中,2017/11/20,17:11:00,"1,005.7",21.3,79,北,4,0,0.1
11168,臺中,2017/11/20,16:11:00,"1,005",22.7,76,北,2.4,0,0.3
11169,臺中,2017/11/20,15:11:00,"1,005",23.4,74,北,3.3,0,1
11170,臺中,2017/11/20,14:11:00,"1,004.6",24.6,72,北北西,2.8,0,1
11171,臺中,2017/11/20,13:11:00,"1,005",25.1,73,北北西,2.1,0,0.8
11172,臺中,2017/11/20,12:11:00,"1,006.3",23.7,77,北,3,0,0.1
11173,臺中,2017/11/20,11:11:00,"1,007.6",22.5,81,北,2.4,0,0.1
11174,臺中,2017/11/20,10:11:00,"1,008.1",21.8,85,北北西,2,0,0.2
11175,臺中,2017/11/20,09:11:00,"1,008.3",20.6,89,北,0.9,0,0
11176,臺中,2017/11/20,08:11:00,"1,008.2",20.1,90,北,1.8,0,0
11177,臺中,2017/11/20,07:11:00,"1,007.2",20.1,92,靜風,0.1,0,0
11178,臺中,2017/11/20,06:11:00,"1,007.1",19.5,93,北北東,1.4,0,0
11179,臺中,2017/11/20,05:11:00,"1,007",19.3,94,北,3,1,-
11180,臺中,2017/11/20,04:11:00,"1,006.6",20.7,92,北北西,1,0,-
11181,臺中,2017/11/20,03:11:00,"1,007",20.3,92,北,1.2,0,-
11182,臺中,2017/11/20,02:11:00,"1,007.5",19.5,92,北北東,2.2,0,-
11183,臺中,2017/11/20,01:11:00,"1,008.2",19.4,89,北,1.7,0,-
11184,臺中,2017/11/20,00:11:00,"1,007.4",20.4,84,靜風,0.1,0,-
11185,臺中,2017/11/19,23:11:00,"1,007.9",21.5,76,西北,0.5,0,-
11186,臺中,2017/11/19,22:11:00,"1,007.8",21.2,77,靜風,0.1,0,-
11187,臺中,2017/11/19,21:11:00,"1,007.4",21.3,76,西南西,1.1,0,-
11188,臺中,2017/11/19,20:11:00,"1,007.1",21.2,75,北,1.5,0,-
11189,臺中,2017/11/19,19:11:00,"1,006.2",21.7,73,北北東,0.7,0,0
11190,臺中,2017/11/19,18:11:00,"1,005.4",22.1,72,北,0.8,0,0
11191,臺中,2017/11/19,17:11:00,"1,004.8",22.4,70,西北,1.1,0,0
11192,臺中,2017/11/19,16:11:00,"1,004.4",23,68,北,2.1,0,0
11193,臺中,2017/11/19,15:11:00,"1,004.1",24.2,66,北,1.6,0,0.3
11194,臺中,2017/11/19,14:11:00,"1,004.4",24,67,北北西,0.6,0,0
11195,臺中,2017/11/19,13:11:00,"1,005",23.5,69,西南西,1.1,0,0.4
11196,臺中,2017/11/19,12:11:00,"1,005.8",24,69,西,0.9,0,0.6
11197,臺中,2017/11/19,11:11:00,"1,006.5",22.1,71,北北西,1.3,0,0.5
11198,臺中,2017/11/19,10:11:00,"1,007.4",20.7,75,北北東,1.4,0,0
11199,臺中,2017/11/19,09:11:00,"1,007.1",20.2,76,東北,0.3,0,0
11200,臺中,2017/11/19,08:11:00,"1,007.3",19.1,78,北北東,1.4,0,0
11201,臺中,2017/11/19,07:11:00,"1,006.8",18.8,79,北,0.8,0,0
11202,臺中,2017/11/19,06:11:00,"1,006",18.6,80,北,1.9,0,0
11203,臺中,2017/11/19,05:11:00,"1,005.4",18.5,79,北,2.7,0,-
11204,臺中,2017/11/19,04:11:00,"1,005",18.9,78,北,1.9,0,-
11205,臺中,2017/11/19,03:11:00,"1,004.8",19.2,76,北,2.3,0,-
11206,臺中,2017/11/19,02:11:00,"1,004.9",19.2,77,北,2.6,0,-
11207,臺中,2017/11/19,01:11:00,"1,005.2",19.7,75,北,2.6,0,-
11208,臺中,2017/11/19,00:11:00,"1,008",21.2,78,靜風,0.2,0,-
11209,臺中,2017/11/18,23:11:00,"1,004.4",20.5,71,北,2.5,0,-
11210,臺中,2017/11/18,22:11:00,"1,004.3",21,70,北,2.9,0,-
11211,臺中,2017/11/18,21:11:00,"1,003.5",21.4,70,北北東,3.3,0,-
11212,臺中,2017/11/18,20:11:00,"1,003",22.2,71,北,1.9,0,-
11213,臺中,2017/11/18,19:11:00,"1,002.6",21.8,75,北,3.5,0,0
11214,臺中,2017/11/18,18:11:00,"1,002",22,75,北北東,5,0,0
11215,臺中,2017/11/18,17:11:00,"1,000.9",22.8,74,北,2.7,0,0.5
11216,臺中,2017/11/18,16:11:00,"1,000.6",23.1,73,北,5.2,0,1
11217,臺中,2017/11/18,15:11:00,"1,000",24.6,70,北,4.3,0,1
11218,臺中,2017/11/18,14:11:00,"1,000",26,69,北,3.5,0,1
11219,臺中,2017/11/18,13:11:00,"1,000.2",26.5,68,北,3.3,0,1
11220,臺中,2017/11/18,12:11:00,"1,000.8",27,68,北,4.1,0,0.9
11221,臺中,2017/11/18,11:11:00,"1,002",25.7,75,北,3.9,0,0.9
11222,臺中,2017/11/18,10:11:00,"1,002.3",26.7,78,北,3.9,0,0.6
11223,臺中,2017/11/18,09:11:00,"1,002.6",27.4,75,東北,2.2,0,0.9
11224,臺中,2017/11/18,08:11:00,"1,002.2",26.7,76,北北東,1.5,0,0.7
11225,臺中,2017/11/18,07:11:00,"1,001.3",24.4,83,北,0.9,0,0
11226,臺中,2017/11/18,06:11:00,"1,000.4",23,87,靜風,0,0,0
11227,臺中,2017/11/18,05:11:00,999.9,23.5,85,東南,0.7,0,-
11228,臺中,2017/11/18,04:11:00,"1,000.1",23.6,84,東南,0.3,0,-
11229,臺中,2017/11/18,03:11:00,"1,000.2",24.3,83,東南東,0.3,0,-
11230,臺中,2017/11/18,02:11:00,"1,000.2",23.7,86,東南,0.7,0,-
11231,臺中,2017/11/18,01:11:00,"1,000.2",24,87,靜風,0.1,0,-
11232,臺中,2017/11/18,00:11:00,"1,004.8",19.8,73,北,3.5,0,-
11233,臺中,2017/11/17,23:11:00,"1,001",24.4,86,南南東,0.5,0,-
